"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mb3689C",256.415277915276,-0.0473875904612593,0.172319017913002,0,1,1
"Mb3034C",4708.482911055,-0.0450524844243891,0.101519241302958,0,1,1
"Mb1305",3930.61315584131,-0.0438413190205422,0.0970773078704609,0,1,1
"Mb0028",657.575145698819,-0.0437128850849539,0.147461472064081,0,1,1
"Mb2780C",187.018784686628,-0.0434405462194362,0.174032194673995,0,1,1
"Mb3013",4164.26072592826,-0.0421492911845611,0.200076864294472,0,1,1
"Mb3191C",468.008753795908,-0.0420374667914525,0.140466016098751,0,1,1
"Mb2202C",527.23113880749,-0.0413171832440404,0.118975261172696,0,1,1
"Mb0959",1772.34731566417,-0.0411770436826925,0.119938724994048,0,1,1
"Mb1110C",415.583957543355,-0.0411069317722452,0.134640313433522,0,1,1
"Mb3771C",38.0846139099685,-0.0408630369130533,0.31645668219368,0,1,1
"Mb0816C",505.746327631887,-0.0406058121958123,0.137571545091698,0,1,1
"Mb2824C",463.367060526164,-0.0405996664855695,0.14576012881921,0,1,1
"Mb1026",2050.47862505566,-0.0397012124409132,0.11118648825857,0,1,1
"Mb1190",1386.13738925734,-0.039471774979894,0.136890164157206,0,1,1
"Mb0606",1971.06236969304,-0.0392410965483429,0.128487825509691,0,1,1
"Mb3062C",1360.35282862622,-0.0391366637507802,0.15512755849209,0,1,1
"Mb3502C",673.542916033443,-0.0387786797804322,0.13013019674961,0,1,1
"Mb1181",231.548753868593,-0.0387289700233592,0.188327752908697,0,1,1
"Mb2574",62.2551518997357,-0.0383953576387156,0.295362869007406,0,1,1
"Mb3532C",853.766461815555,-0.0382779713265725,0.114006781075183,0,1,1
"Mb1723",13746.0907284103,-0.0382215394181541,0.0898238977351055,0,1,1
"Mb0410C",301.622139099885,-0.0378876924746894,0.15315630564252,0,1,1
"Mb2882C",2178.28751963274,-0.0369905052351298,0.125326559162947,0,1,1
"Mb0486",2989.25217436071,-0.0368291608530807,0.0957022357213562,0,1,1
"Mb3917C",352.532570614592,-0.0365179357613016,0.155417281252696,0,1,1
"Mb1492C",1546.98375316792,-0.0357419844388691,0.117589708273525,0,1,1
"Mb2130C",842.418411043115,-0.0357121813233349,0.127869282933616,0,1,1
"Mb0154",2528.2561477531,-0.0356574560455773,0.140367865952788,0,1,1
"Mb3703C",726.578450049562,-0.0352819356434187,0.149285612937258,0,1,1
"Mb1707",952.714121659388,-0.0349736184108488,0.1648881535389,0,1,1
"Mb2928C",8454.55331754884,-0.0333632388288751,0.119992674417655,0,1,1
"Mb0155C",87.5699311156265,-0.0330771605583969,0.265025888397082,0,1,1
"Mb3071",14043.8468254202,-0.0313426386786618,0.105429161879491,0,1,1
"Mb0384",607.898586417055,-0.031317870286136,0.118806818859066,0,1,1
"Mb2577",239.359993832495,-0.0310819347430942,0.184494085476949,0,1,1
"Mb0084",397.25570611816,-0.0306332216844612,0.672212172000159,0,1,1
"Mb1238",3118.43837152026,-0.0299824683736225,0.158906723626618,0,1,1
"Mb2369C",857.979404753174,-0.0298057196927988,0.21859906605729,0,1,1
"Mb2843C",270.309176846247,-0.0296821769520283,0.164237518115491,0,1,1
"Mb1522C",2914.64196648797,-0.0296176963748829,0.102352222534199,0,1,1
"Mb2587",2201.12735607978,-0.0292043521445393,0.224062680463899,0,1,1
"Mb1672C",488.831341110271,-0.0287491248572457,0.129987077610396,0,1,1
"Mb0802C",213.031167416641,-0.0283323619410302,0.191549841634895,0,1,1
"Mb3835C",6347.12370486539,-0.0270777474284337,0.0840920127474537,0,1,1
"Mb2966",12868.7481590366,-0.0263496040368706,0.123681728248066,0,1,1
"Mb0258",1037.75121979323,-0.0262329506720303,0.181010384958187,0,1,1
"Mb0119",188.81754042634,-0.026135763843403,0.19706913352282,0,1,1
"Mb1937C",803.30034912466,-0.0258232600307263,0.116223216243612,0,1,1
"Mb1116",943.990220994583,-0.0250901519572494,0.211230100050198,0,1,1
"Mb0605",1913.91403801177,-0.0248851241512437,0.12717205279553,0,1,1
"Mb3383C",669.047642140085,-0.0235575066152014,0.136743881351796,0,1,1
"Mb1691",312.381646335838,-0.0233596543427588,0.297502239190326,0,1,1
"Mb0371",3763.7094730465,-0.0231879497592664,0.115665842633814,0,1,1
"Mb1464",362.041422584317,-0.0225149643735747,0.162998589797532,0,1,1
"Mb1024",2139.50239489206,-0.0222089757328499,0.136953105419846,0,1,1
"Mb0862",1316.59809550265,-0.0218920778423395,0.240190033094836,0,1,1
"Mb3556",1489.93678395563,-0.021668430023684,0.168498511771713,0,1,1
"Mb1573",1721.29698304709,-0.0213671752015324,0.147252482728214,0,1,1
"Mb3346",393.656923093726,-0.0213548240129989,0.144775979418022,0,1,1
"Mb3574C",973.769790575695,-0.0211630802255659,0.141793590254844,0,1,1
"Mb0676C",323.713019126912,-0.0204357768812346,0.187938823145137,0,1,1
"Mb2034C",164.31881565384,-0.0202704625219435,0.197718046967347,0,1,1
"Mb2917",387.924126306499,-0.0200638115069085,0.14761886691326,0,1,1
"Mb0124C",936.247605046706,-0.0196360747003556,0.149288692932846,0,1,1
"Mb2415",4667.66193306605,-0.0195873567222419,0.0893444025523019,0,1,1
"Mb3021",715.4155526606,-0.0195841188659853,0.153581061977475,0,1,1
"Mb3540C",774.591000316827,-0.0189523228067507,0.160857531603716,0,1,1
"Mb3609",779.13081236399,-0.0188171684026642,0.139906425496679,0,1,1
"Mb0424",89.0167602728738,-0.0186136097322438,0.248118635814169,0,1,1
"Mb1268",925.821783517994,-0.0179241944361662,0.122938585237374,0,1,1
"Mb2979C",2324.03099085499,-0.0179002680774759,0.123849510974541,0,1,1
"Mb2964",4507.06801837368,-0.0178061541557412,0.151111404922962,0,1,1
"Mb3177",4172.58282031649,-0.0174396235818498,0.137142134679697,0,1,1
"Mb2852C",663.173020253053,-0.0173185186810585,0.183028253759588,0,1,1
"Mb2774C",5301.40268163726,-0.0172121039137666,0.0921362524539916,0,1,1
"Mb1281C",2538.82516249618,-0.0168350496977089,0.110584977389327,0,1,1
"Mb3463C",1115.81341399875,-0.0167070797286198,0.213451981208999,0,1,1
"Mb3516",717.590744241261,-0.0162027000772639,0.181196299787162,0,1,1
"Mb3674",136.392319043387,-0.0156802241612469,0.198105603571119,0,1,1
"Mb1076",266.786904168161,-0.0153565487663198,0.188517999650836,0,1,1
"Mb0706",754.650135483023,-0.0150475495891076,0.172233832542947,0,1,1
"Mb1570",4064.99528485189,-0.0148373188488302,0.112605079537106,0,1,1
"Mb2089",32.816275086787,-0.0145478720725731,0.359532758494518,0,1,1
"Mb0255C",5937.61484585728,-0.0139715960985694,0.144348679845108,0,1,1
"Mb1944C",197.433052594821,-0.0134956044125976,0.167616989384534,0,1,1
"Mb0159C",2707.2298078828,-0.0132416085076097,0.106180267440205,0,1,1
"Mb2616C",4307.24147155072,-0.0130000377551764,0.114091768281011,0,1,1
"Mb1165",109.523388057178,-0.0124106447944416,0.224337569131721,0,1,1
"Mb0865",182.918790425133,-0.0121471853723201,0.166244900742552,0,1,1
"Mb0898C",730.341482180094,-0.0119510593271897,0.129066889697027,0,1,1
"Mb2475C",5712.92969938505,-0.0119320463646902,0.162162568736024,0,1,1
"Mb2203",4359.3883471621,-0.0117408773220621,0.104493272336299,0,1,1
"Mb2559AC",337.194574481058,-0.0113732248435947,0.138184025159184,0,1,1
"Mb1604C",294.901615239883,-0.0113113899664553,0.161839922895565,0,1,1
"Mb0886",3781.5786422374,-0.0108491777429034,0.118468551900105,0,1,1
"Mb2192",278.530749013148,-0.00974000581374074,0.154849671792978,0,1,1
"Mb1068C",175.665227905404,-0.00871664163284721,0.17652739600121,0,1,1
"Mb3633C",2915.19691298586,-0.0084550048498253,0.109719719532133,0,1,1
"Mb1141C",4005.65295094773,-0.00817765368337164,0.138087004853246,0,1,1
"Mb1185C",447.892252943779,-0.00814622093096507,0.178239873276436,0,1,1
"Mb2804C",4370.82777008052,-0.00782529063239985,0.122869106793165,0,1,1
"Mb1867C",14131.9089890606,-0.00776213869352622,0.0967795822489011,0,1,1
"Mb2700",3633.36647494382,-0.0076529834648168,0.137536662906462,0,1,1
"Mb2504C",10185.8488453864,-0.00751161696992528,0.131422315594726,0,1,1
"Mb0857C",3308.94224489206,-0.00738634957921868,0.198700097933732,0,1,1
"Mb1956C",112.809831475638,-0.00734924111291144,0.219640206556899,0,1,1
"Mb3927C",2289.88778218465,-0.00679624806776876,0.137571998853846,0,1,1
"Mb1898",786.649350178468,-0.0065157021400172,0.109331241638968,0,1,1
"Mb0953",1599.13606822033,-0.00597265828245236,0.132291604478314,0,1,1
"Mb3847",647.156254057776,-0.00589588025866728,0.138883805351723,0,1,1
"Mb2578A",1435.76611773362,-0.00586859311062651,0.118975442658256,0,1,1
"Mb0517C",2702.6592227777,-0.00539239204401753,0.158098399452859,0,1,1
"Mb2794C",1505.63625729506,-0.00516887028413258,0.142800476837093,0,1,1
"Mb2205C",1884.71013461619,-0.00438748371194513,0.11037946018472,0,1,1
"Mb3830C",32479.2144734575,-0.00341542349230649,0.135990678180775,0,1,1
"Mb2865C",8880.75084324651,-0.00322592426070973,0.101400364976099,0,1,1
"Mb0204C",6631.66691474894,-0.00302450588815737,0.122632460750458,0,1,1
"Mb2767C",568.641897308339,-0.00293902976994127,0.143876041197063,0,1,1
"Mb1379",217.296251174273,-0.00197470044929592,0.317428723594402,0,1,1
"Mb3903",21566.8072907718,-0.00167925957483012,0.176457902458337,0,1,1
"Mb3841",7589.5498952769,-0.0007792150523126,0.0913805701330247,0,1,1
"Mb2177C",5036.85987091298,-0.000578930557350407,0.188473063753025,0,1,1
"Mb2438C",229.816317525242,-0.000427096054825948,0.158077071416839,0,1,1
"Mb3839C",1831.09393126921,-0.000194608729948921,0.131988680476066,0,1,1
"Mb2357C",201.925372833533,0.000475699266909898,0.228122083458335,0,1,1
"Mb3552",523.441711483256,0.000603537921449902,0.171094206243649,0,1,1
"BQ2027_ILET",81.8098758801821,0.00186651790886276,0.315045028304357,0,1,1
"Mb0600C",627.438284337903,0.00206226583875916,0.151268407299416,0,1,1
"Mb3438C",1894.39645722516,0.00227979186457815,0.118417032042024,0,1,1
"Mb1960",5790.94962576983,0.00241841620647759,0.091202526611677,0,1,1
"Mb3842",1250.38623873072,0.00265779695955264,0.112271762986527,0,1,1
"Mb3748C",4043.41045177174,0.00266290157173118,0.110178793378111,0,1,1
"Mb3049C",263.819632533875,0.00280602819798241,0.192314953462152,0,1,1
"Mb3729C",1862.96694419253,0.00300262166149357,0.169556190341651,0,1,1
"Mb2609C",406.655385514331,0.00305542410531347,0.20857606543099,0,1,1
"Mb0224",662.997010267135,0.00320637778494877,0.163708268430584,0,1,1
"Mb3873C",5080.39763465501,0.00321947447212286,0.0898875926406958,0,1,1
"Mb0213C",3128.22019768991,0.00533975633350239,0.150040158875591,0,1,1
"Mb1874C",3894.7813416727,0.00613615311728671,0.155840171695356,0,1,1
"Mb2190C",5504.40761379572,0.00730884757525066,0.129574370803861,0,1,1
"Mb0160",2644.02773993794,0.00748328933079137,0.16960137731477,0,1,1
"Mb3131C",3579.29538488754,0.00772613948062956,0.100173241037074,0,1,1
"Mb3781C",1811.66692126955,0.00790384377678986,0.11706257932813,0,1,1
"Mb1715",1504.98387005887,0.0079668328134864,0.163785323720505,0,1,1
"Mb3467",583.334474115681,0.0084454516150712,0.147958783303323,0,1,1
"Mb0493",20337.6373608131,0.00882572598427294,0.170924103547156,0,1,1
"Mb1398C",1172.5840448401,0.00917724635362522,0.120332242778693,0,1,1
"Mb0446C",1425.85446103199,0.00924840021131139,0.124388562122647,0,1,1
"Mb1002",739.657591321092,0.0093072936457829,0.139150982060629,0,1,1
"Mb3757C",414.624892487658,0.00952112875606492,0.125965358961892,0,1,1
"Mb0029",607.752687360785,0.00992748502634369,0.129766293284573,0,1,1
"Mb1080C",51.09343565945,0.0101237484325669,0.269112012431956,0,1,1
"Mb1777",416.318640756548,0.0109299348342273,0.135147898165865,0,1,1
"Mb1584",2353.81132035412,0.0110241703997381,0.0960167199341022,0,1,1
"Mb1558",496.103787589308,0.0110275917830143,0.159700258222594,0,1,1
"Mb2730",7537.51130690756,0.0111740569736951,0.126691652965047,0,1,1
"Mb3573C",861.324063872186,0.0111854065355979,0.159462023979064,0,1,1
"Mb1438C",108.942339271999,0.0114115008601317,0.220482584004367,0,1,1
"Mb3790C",1205.95649798332,0.012141904363907,0.132505081678837,0,1,1
"Mb3257",1497.44198613563,0.0123476946414063,0.170487842020215,0,1,1
"Mb3568",291.63599924735,0.0126416027618945,0.145418179265972,0,1,1
"Mb2167",1222.92398385808,0.0133786131225687,0.099036272030058,0,1,1
"Mb2372C",3076.62032443952,0.0149478314523565,0.108517680102435,0,1,1
"Mb3750",4954.06114018043,0.0150308899701535,0.0971959825650577,0,1,1
"Mb0027",1452.76230304935,0.0153098664912902,0.105839543418935,0,1,1
"Mb1895C",555.869938346204,0.0153347158172616,0.162989858115246,0,1,1
"Mb2887A",4.34845355779744,0.0154375742475551,0.904970154437168,0,1,1
"Mb2540C",277.770618992668,0.0158483939989648,0.209061035212267,0,1,1
"Mb1404",234.574251518415,0.0161692449866456,0.24568780346148,0,1,1
"Mb2413",2129.18344137338,0.0162480579653595,0.12238048436314,0,1,1
"Mb0462",160.303998541335,0.0163632079922449,0.186261279414227,0,1,1
"Mb3518",181.450724612521,0.0168410695227352,0.241418012257082,0,1,1
"Mb2204C",5704.7167302697,0.016992515300313,0.124741955555728,0,1,1
"Mb1157C",1041.49147898087,0.017052220529368,0.12145882031636,0,1,1
"Mb0115",6653.00950637908,0.0171072696472502,0.0884788220536281,0,1,1
"Mb0162A",714.376053371827,0.0175138456587778,0.167507929164776,0,1,1
"Mb2345",156.034705936287,0.017615148260943,0.167860163232873,0,1,1
"Mb3094",220.745833919343,0.017732907978358,0.161831192159906,0,1,1
"Mb2945C",3533.52663211457,0.0181254156278585,0.119476988795257,0,1,1
"Mb2284",3057.73203030088,0.0181271830439331,0.0933038429175977,0,1,1
"Mb2207C",2211.91040919339,0.01830494760432,0.116929221090289,0,1,1
"Mb1510C",1338.09089769127,0.0187448117616979,0.115854792924308,0,1,1
"Mb1447",910.49427461384,0.019974810342728,0.13099247078576,0,1,1
"Mb2907C",6310.9488067374,0.020198963571762,0.106997747529354,0,1,1
"Mb2340C",2136.27963350916,0.0204458633463145,0.150753504586249,0,1,1
"Mb0631",247.395325461043,0.0204778156225689,0.170092698385592,0,1,1
"Mb1859",6899.08813339213,0.0206320890721472,0.106127508355166,0,1,1
"Mb0588C",199.559262631423,0.0207234559081691,0.27026170030142,0,1,1
"Mb2268",10489.4492165678,0.0207932208794073,0.138402436283656,0,1,1
"Mb3943",245.591962368314,0.0216797462377977,0.16566462726801,0,1,1
"Mb3195",1366.49334001011,0.0217927355056753,0.142980123525555,0,1,1
"Mb3273C",12761.6603358184,0.0219159129900324,0.110546000753715,0,1,1
"Mb0479C",5652.45493881864,0.0225720911574599,0.105579365346898,0,1,1
"Mb3894",12732.1282277517,0.0230238944240014,0.207009669513223,0,1,1
"Mb0082",7694.72323337646,0.0232541800569737,0.544649314476857,0,1,1
"Mb1235C",181.878056910905,0.024284145365334,0.160007044632987,0,1,1
"Mb0973C",2432.17733381887,0.024527656623415,0.122057628249314,0,1,1
"Mb0823",1537.88245423425,0.024543657280226,0.142148943714155,0,1,1
"Mb2511",1009.34942372753,0.0246686484216041,0.116623062343146,0,1,1
"Mb1822",8785.97563163658,0.0248264794592088,0.134231201936457,0,1,1
"Mb0331C",312.628528568708,0.0258537297703682,0.135725595134115,0,1,1
"Mb0741",4773.89779106508,0.0262484731278856,0.0987492157413557,0,1,1
"Mb0403",26.7831751075368,0.0263706832227395,0.442356847417648,0,1,1
"Mb0551C",6385.48634697888,0.0265935562489087,0.112434280950415,0,1,1
"Mb0405C",831.982581697432,0.0273956199408599,0.129189284863764,0,1,1
"Mb1119",13.340986933989,0.0273957645641867,0.552970426015835,0,1,1
"Mb2469C",2160.57527438084,0.0274876559852884,0.120119043070426,0,1,1
"Mb1785C",64.4253006879838,0.0275419225402152,0.332120629794797,0,1,1
"Mb0814C",328.875114561436,0.0279785338927787,0.136789219495907,0,1,1
"Mb1054",1129.51016080385,0.0294270623065849,0.158105297197878,0,1,1
"Mb0362C",2111.16224291991,0.0297233835583868,0.11176652192228,0,1,1
"Mb2263C",1554.71646135769,0.0299835563751621,0.114651207431878,0,1,1
"Mb1289",362.706339374387,0.0302619567151928,0.217097093898922,0,1,1
"Mb0573",2480.77105445903,0.0302666768736724,0.0876744726043197,0,1,1
"Mb0829C",720.344103542402,0.030909693095838,0.12578466271531,0,1,1
"Mb2518C",63.65450781731,0.031059695605497,0.278020849050075,0,1,1
"Mb3078C",5500.30730263113,0.0312151225701261,0.143430255085676,0,1,1
"Mb3557",391.455152215537,0.0323560300736478,0.198311724905968,0,1,1
"Mb3725",2485.60999901331,0.0327443414888008,0.119554059210654,0,1,1
"Mb1066C",181.756427727394,0.0330432552742861,0.203532847683962,0,1,1
"Mb1353C",1236.00972622348,0.0342695743967291,0.110281211092364,0,1,1
"Mb1049",1411.99750220004,0.0347702926562428,0.119047048791127,0,1,1
"Mb1959C",704.120346237247,0.0349400321169375,0.13529629131439,0,1,1
"Mb3236C",1666.52268040733,0.0351121987163653,0.135475334579532,0,1,1
"Mb0216",760.05232487357,0.0353621785801873,0.125458222043551,0,1,1
"Mb3212C",2586.10425876848,0.0358773269082427,0.0980899586281603,0,1,1
"Mb0131",3866.1674505063,0.0362161700863139,0.107594756809028,0,1,1
"Mb2579C",325.652101100418,0.0370517262119271,0.15128843453431,0,1,1
"Mb2728",1524.81328677411,0.0372979315874763,0.141550600643887,0,1,1
"Mb3875CB",1698.02401118569,0.0374097243990191,0.116910624777819,0,1,1
"Mb3178",4606.7264186376,0.0379415341847339,0.103968937835843,0,1,1
"Mb1487C",285.451177861493,0.0379989393357943,0.250449249937069,0,1,1
"Mb2056C",18494.2439531544,0.039024795407507,0.730229811819849,0,1,1
"Mb3519",92.0280414617747,0.0404852956221709,0.235853080500122,0,1,1
"Mb1829",224.766443874985,0.0407270279470967,0.19322811484061,0,1,1
"Mb0108C",4.38361821819842,0.0407869709767655,1.02591620497257,0,1,1
"Mb1953C",1386.76372840041,0.0417460039874307,0.186305367942731,0,1,1
"Mb3448C",2771.62181753665,0.0421235707788864,0.126669869645873,0,1,1
"Mb3571C",158.926507688462,0.0430484249143598,0.213006910665192,0,1,1
"Mb3125A",1014.12913767127,0.043266976129453,0.116937434360012,0,1,1
"Mb3547C",875.616785207656,0.0438857796150724,0.121670171293826,0,1,1
"Mb0411",1361.53800094837,0.0439033129589016,0.134639372074827,0,1,1
"Mb1348",4830.46754896093,0.044188006680939,0.115868389980912,0,1,1
"Mb0859C",67.7656017338014,0.0452642821027926,0.269426692765402,0,1,1
"Mb1170C",683.793204713831,0.0453769262578652,0.118582114024152,0,1,1
"Mb1998C",635.909733945903,0.0457033502785472,0.117324387175289,0,1,1
"Mb1958",2832.98554785604,0.0462473392927096,0.125914998760524,0,1,1
"Mb0406C",2210.86120688024,0.0463997965233867,0.132664555627757,0,1,1
"Mb1466",999.987771587412,0.0465822575599221,0.112532170924659,0,1,1
"Mb0928C",1039.75083772942,0.0469738922791458,0.112085308836339,0,1,1
"Mb0742",12216.2290173939,0.046999983797869,0.0888827259147104,0,1,1
"Mb1207C",16918.0285774143,0.047026220405323,0.117938525624775,0,1,1
"Mb0312C",240.28042898263,0.0474794063080993,0.171435713801249,0,1,1
"Mb1291",578.933206194205,0.0475646780678233,0.210524653009005,0,1,1
"Mb2346C",364.916547458359,0.048009687902787,0.17655460261783,0,1,1
"Mb2208C",711.374182069951,0.0481969734032859,0.117911162837187,0,1,1
"Mb1034C",2659.99361460728,0.0490886175920866,0.118531774076259,0,1,1
"Mb3024",531.519064192896,0.0492780732875513,0.184758941212714,0,1,1
"Mb3333C",2039.66644300932,0.0496326638207111,0.132658404530312,0,1,1
"Mb0949C",1024.19336255847,0.0499334914940145,0.172116963967813,0,1,1
"Mb2330C",830.555244142764,0.0509935540933649,0.126806457471465,0,1,1
"Mb1856",1542.01071512918,0.0514713290666867,0.109638353597788,0,1,1
"Mb2547C",2588.84642823815,0.0522305941845518,0.193578451421808,0,1,1
"Mb2129C",1092.78167674954,0.0529642897130395,0.0995668520610618,0,1,1
"Mb1485C",610.428613372002,0.0534972875001637,0.263105962155919,0,1,1
"Mb1710",3289.14675267111,0.0535716469609167,0.167858165154008,0,1,1
"Mb1541",334.575633918031,0.0536135729163144,0.241441120606217,0,1,1
"Mb1498",2573.26245116372,0.0538510557978132,0.187835159274204,0,1,1
"Mb0543",6159.05857073196,0.0544769370827762,0.136260020259659,0,1,1
"Mb3359C",239.34183400751,0.0555390244655293,0.224191243717908,0,1,1
"Mb0693",860.660770374454,0.055604456926655,0.195423286840523,0,1,1
"Mb2396",928.182700375416,0.0564531341209047,0.129361346416899,0,1,1
"Mb1971",407.902110874386,0.0572818521963165,0.130094078240078,0,1,1
"Mb3161",367.018916360124,0.0578136168684039,0.164769657043457,0,1,1
"Mb3176",8186.99811286976,0.0585430147859864,0.119269862538652,0,1,1
"Mb1623",2047.91973661001,0.0600031008349067,0.100608698618211,0,1,1
"Mb3727C",954.657729888651,0.0600430793701234,0.193079212177801,0,1,1
"Mb1010",6170.26153848803,0.0601966318558344,0.0851141006539891,0,1,1
"Mb2610",1345.74350363746,0.0610787656550095,0.144802857740047,0,1,1
"Mb1894C",6211.3701791311,0.0617515133462803,0.0947048091591489,0,1,1
"Mb0683",270.692000504094,0.0618988580197186,0.156572106287252,0,1,1
"Mb0677C",907.99265585879,0.0622366887222939,0.134032742247223,0,1,1
"Mb3890",977.820228648088,0.0623879435705651,0.114180954740998,0,1,1
"Mb0558C",1954.70661952555,0.0624218953745537,0.124567425809072,0,1,1
"Mb1593C",5918.45692668144,0.0635327548370501,0.104832142923452,0,1,1
"Mb1886C",3278.18187164753,0.0635892646918508,0.112480245636513,0,1,1
"Mb2627",615.837399213065,0.0637025308205473,0.137074306406534,0,1,1
"Mb3142",266.357596395489,0.0637391378048572,0.22924441339742,0,1,1
"Mb3845C",1123.32253431467,0.0639179874155771,0.107098705079677,0,1,1
"Mb1811",6056.95372508531,0.064014027971227,0.11116299789258,0,1,1
"Mb1695C",1635.35445075523,0.0640592552631585,0.133505554993288,0,1,1
"Mb0182",5128.79085865933,0.0642331270627928,0.117957724194254,0,1,1
"Mb0440",6305.39830476407,0.0646680133334393,0.0821514174157854,0,1,1
"Mb1401",444.156467040806,0.0647253023600109,0.15280776359622,0,1,1
"Mb2041",688.855956832738,0.0655558227722302,0.13184165683987,0,1,1
"Mb2071C",2307.34225368363,0.0657093846185675,0.116965989368093,0,1,1
"Mb3173",5614.72562627335,0.0658213605277413,0.113426069309621,0,1,1
"Mb1771",168.12612441396,0.0661838093781031,0.190540921606734,0,1,1
"Mb1209C",685.882044882415,0.0664796698920958,0.204412489892456,0,1,1
"Mb0422C",666.977493938795,0.0669087837686341,0.125122294220677,0,1,1
"Mb3902",5188.35200617915,0.0674937300016636,0.152477796440328,0,1,1
"Mb2162",3694.89724336564,0.067615979275689,0.0867453724740498,0,1,1
"Mb1651C",1911.94351875658,0.0678259636305994,0.118150154664362,0,1,1
"Mb0644C",2665.625592425,0.0682209785529223,0.16785146998095,0,1,1
"Mb3931C",645.933539400417,0.0687670823176725,0.14811136880498,0,1,1
"Mb1784C",205.779562451744,0.0688280977481036,0.179218112437423,0,1,1
"Mb2126",650.714547207867,0.0688978745567856,0.163854059811174,0,1,1
"Mb1858",7275.48832261006,0.0690205943823275,0.0954629334206339,0,1,1
"Mb3473C",10047.8764215721,0.0704061440294752,0.121191782214944,0,1,1
"Mb1267",1329.09719692401,0.070871117956362,0.0964156076826873,0,1,1
"Mb2744C",7633.73117806623,0.0708904867771648,0.0951548481371996,0,1,1
"Mb1043C",3102.79163505542,0.0709254129918339,0.135992765700614,0,1,1
"Mb2287C",1132.1493603251,0.0715641487155911,0.107653641711227,0,1,1
"Mb1411",1075.23064668468,0.0716855385954902,0.130350680878008,0,1,1
"Mb2374",3127.35893414727,0.0717639875900137,0.13001200690195,0,1,1
"Mb3305",4916.79421934702,0.072575971679913,0.13672463413945,0,1,1
"Mb2999CB",298.003889868713,0.0730453223032604,0.151026380539775,0,1,1
"Mb3564C",814.178763533586,0.0739230345891143,0.147317578473875,0,1,1
"Mb1057",48.7903011471873,0.0742728600014675,0.349217618761213,0,1,1
"Mb2998C",3961.41727981096,0.0743974218970037,0.116048765514434,0,1,1
"Mb2931C",674.747966539785,0.0744651110657848,0.145408953683016,0,1,1
"Mb0251",895.20457661366,0.0746820441468029,0.176745101968586,0,1,1
"Mb3218",121.587671990297,0.0748885935110732,0.196433745662641,0,1,1
"Mb2160C",2557.21704943476,0.0751122820663889,0.142892239746708,0,1,1
"Mb2802",1102.93634223149,0.0757920914147462,0.206436114484648,0,1,1
"Mb1757C",1412.85037288007,0.076017050560449,0.164822416291345,0,1,1
"Mb1836",165.345978750139,0.0763718719664969,0.231003061982049,0,1,1
"Mb2534",254.953516824489,0.0765208205119442,0.205636529573216,0,1,1
"Mb1409C",79.6733600707222,0.0765584247788604,0.234982797833422,0,1,1
"Mb0854C",8828.70033205538,0.0767896600975666,0.0967265852025151,0,1,1
"Mb3150",9053.57754990038,0.0774504254598327,0.587738981171861,0,1,1
"Mb3671C",4047.71968032293,0.0777818716349997,0.145837351972755,0,1,1
"Mb1278C",310.171618820808,0.0778924164799861,0.15794957529895,0,1,1
"Mb0789C",477.909242067203,0.0781605182071274,0.140155050251138,0,1,1
"Mb1819",2382.82978621698,0.0785138996921029,0.181844605859911,0,1,1
"Mb3192C",114.646509974239,0.0793874561642234,0.216479926810395,0,1,1
"Mb0404C",641.075319892209,0.0796762735592089,0.160944881677388,0,1,1
"Mb2614C",10836.3971943431,0.0797323497521328,0.0940341713003785,0,1,1
"Mb2261",1480.88985543864,0.0807165998971636,0.113103295283915,0,1,1
"Mb0638",95.8996595003823,0.0810713656906638,0.298662560394046,0,1,1
"Mb0715",3223.89181329128,0.0816967796381351,0.226128878745307,0,1,1
"Mb3474C",151.909195089993,0.0817976607779674,0.195141790458896,0,1,1
"Mb0287C",819.137501926018,0.0820462333323472,0.219250255362017,0,1,1
"Mb1106",3279.93589029321,0.0823733239287702,0.0951518684340238,0,1,1
"Mb1099C",1655.40861690612,0.082608093921739,0.111875533407586,0,1,1
"Mb1823",11081.3701474749,0.0829530062999936,0.0853482390266733,0,1,1
"Mb2143",1128.14985675048,0.083098575747934,0.112769943889128,0,1,1
"Mb1988",310.872762071354,0.0840087573046966,0.136554446386688,0,1,1
"Mb0459C",221.024074639747,0.0845526379548785,0.192136138341617,0,1,1
"Mb1525",1694.23848232081,0.0848804118506332,0.112916995074966,0,1,1
"Mb3227A",200.291523032854,0.0850481838022453,0.185794856407601,0,1,1
"Mb1949C",692.376297373621,0.0853013223558295,0.155991753249758,0,1,1
"Mb1477",4532.53549287852,0.0854323260376407,0.0966471221108435,0,1,1
"Mb1463C",1113.84456447838,0.0854733742982658,0.131343570068443,0,1,1
"Mb3079C",5883.90076210378,0.0864405000021864,0.149066168700086,0,1,1
"Mb2096C",226.091134902995,0.0866414518526267,0.15247855922226,0,1,1
"Mb0798",993.330383040198,0.0866683965017688,0.145509466374748,0,1,1
"Mb3866",534.029421681645,0.087910501284579,0.124986008791901,0,1,1
"Mb1356",875.806008054997,0.0884901716475249,0.150402816330369,0,1,1
"Mb0407",399.785841899086,0.0889960568286574,0.142863693593198,0,1,1
"Mb2256B",125.31151854438,0.0896630889967195,0.211490589180328,0,1,1
"Mb3244",661.432594310714,0.089995664128774,0.130624777856379,0,1,1
